uniprotID	gene	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	down_regulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs	dominant_direction
P36896	ACVR1B	385	49839	141	30754	1308	293548	1.7336481892981872	0.7938111609295899	1.7008276466168196e-19	2.147294903853735e-18	18.769339693392542	17.668108306601845	1.0289426796706962	0.04116261482838959	0.3869596232002882	0.8889804235403882	0.412334348511154	0.051107802631581226	1.7336481892981872	0.7938111609295899	1.7008276466168196e-19	2.147294903853735e-18	18.769339693392542	17.668108306601845	upregulated set
P36897	TGFBR1	505	49839	153	30754	1277	293548	2.3292114130628114	1.2198415930631048	9.00952362957571e-51	2.2749047164678666e-49	50.04529817134235	48.64303678888767	1.143604058496798	0.19358764502115045	0.0660493600813658	0.25657636031607484	1.1801313856872735	0.5907833598754488	2.3292114130628114	1.2198415930631048	9.00952362957571e-51	2.2749047164678666e-49	50.04529817134235	48.64303678888767	upregulated set
P37173	TGFBR2	265	49839	133	30754	1301	293548	1.1996994184359588	0.26267298762386204	0.004462326846780499	0.03219250082320217	2.350438622632519	1.4922452845281144	0.9757794358252997	-0.03537301554377161	0.6190376191296945	0.9999998612414573	0.20828295795241195	6.026207357337329e-8	1.1996994184359588	0.26267298762386204	0.004462326846780499	0.022165328435647398	2.350438622632519	1.654325829140981	upregulated set
P41279	MAP3K8	279	49839	143	30754	1338	293548	1.228155722119473	0.29649349660893787	0.0012660807398572622	0.009836473440429499	2.897538597828628	2.007160576352822	1.0201372473605446	0.02876326275182068	0.4234417691229176	0.9035412397481974	0.373206304547877	0.04405202042862844	1.228155722119473	0.29649349660893787	0.0012660807398572622	0.00710411970697686	2.897538597828628	2.1484897291492917	upregulated set
P41743	PRKCI	26	49839	44	30754	323	293548	0.47411396318164517	-1.0766942122295695	0.9999830047228085	1	7.381017824065181e-6	0	1.3002500494606408	0.3787890928132672	0.0643628559651215	0.25657636031607484	1.1913646932496105	0.5907833598754488	0.769082839423703	-0.3787890928132672	0.0643628559651215	0.18057356812436862	1.1913646932496105	0.7433458202342553	downregulated set
P42345	MTOR	184	49839	110	30754	1294	293548	0.8375170685858212	-0.25580950202577935	0.9899847704481969	1	0.004371486373343196	0	0.8113793568072948	-0.30155149706414874	0.986044958135273	0.9999998612414573	0.0061032832079348535	6.026207357337329e-8	0.8375170685858212	-0.25580950202577935	0.9899847704481969	0.9999998612414573	0.004371486373343196	6.026207357337329e-8	upregulated set
P43250	GRK6	482	49839	147	30754	1061	293548	2.6755454898662885	1.4198330579793035	5.48996198573043e-62	2.7724308027938675e-60	61.26043066273473	59.55713928461607	1.3224450766417475	0.40320780604289774	0.0012375618321780872	0.023436327196872525	2.907433093240535	1.630110447394155	2.6755454898662885	1.4198330579793035	5.48996198573043e-62	2.7724308027938675e-60	61.26043066273473	59.55713928461607	upregulated set
P45983	MAPK8	267	49839	128	30754	1510	293548	1.0414706917133356	0.058622240708594155	0.2803282719762543	1	0.5523331000845109	0	0.8090924176231032	-0.3056235926876154	0.9917614333312752	0.9999998612414573	0.0035927841443982454	6.026207357337329e-8	1.0414706917133356	0.058622240708594155	0.2803282719762543	0.5739153135730072	0.5523331000845109	0.2411521869771632	upregulated set
P45984	MAPK9	212	49839	149	30754	1429	293548	0.8738227454572871	-0.19458743551019198	0.9704320838300391	1	0.013034853526473251	0	0.9952485479317106	-0.006871233462220452	0.5345925847180206	0.9999998612414573	0.27197706959440926	6.026207357337329e-8	1.004774136147361	0.006871233462220452	0.5345925847180206	0.8662115142757233	0.27197706959440926	0.062376047628603194	downregulated set
P48729	CSNK1A1	338	49839	163	30754	1437	293548	1.3853783431177993	0.4702800262384715	1.1586743323083933e-7	1.032583302027774e-6	6.9360386136965815	5.986074902236531	1.0827344149945863	0.11467940623430295	0.17922434358426348	0.5335642773416709	0.7466030015584936	0.27281325456512745	1.3853783431177993	0.4702800262384715	1.1586743323083933e-7	1.032583302027774e-6	6.9360386136965815	5.986074902236531	upregulated set
P48730	CSNK1D	286	49839	126	30754	1396	293548	1.2066599320758888	0.2710191446637078	0.0025384725303789915	0.018800528764982546	2.595427531873074	1.7258299360296816	0.8615012039786835	-0.215075282217914	0.952150153312287	0.9999998612414573	0.02129455832471297	6.026207357337329e-8	1.2066599320758888	0.2710191446637078	0.0025384725303789915	0.0137349495840149	2.595427531873074	1.8621729303769696	upregulated set
P49137	MAPKAPK2	193	49839	145	30754	995	293548	1.1424382008256735	0.19211612609408255	0.051074757231617335	0.30344414590549124	1.2917936889778359	0.5179212365734671	1.3909762739625864	0.4760978118798339	2.1364534882327034e-4	0.007192726743716768	3.6703065575735616	2.1431064385105816	0.7189195234446518	-0.4760978118798339	2.1364534882327034e-4	0.001407272623770672	3.6703065575735616	2.8516217607528307	downregulated set
P49336	CDK8	213	49839	145	30754	1463	293548	0.8575317327614045	-0.22173803602121323	0.9845708476335258	1	0.006753027490065089	0	0.9460195899183468	-0.08005803607382875	0.749340774617605	0.9999998612414573	0.1253206350655421	6.026207357337329e-8	1.0570605626531606	0.08005803607382875	0.749340774617605	0.9999998612414573	0.1253206350655421	6.026207357337329e-8	downregulated set
P49674	CSNK1E	216	49839	130	30754	1343	293548	0.9472919695737598	-0.07811894043355834	0.7792408357045671	1	0.10832829656006117	0	0.9239378524423524	-0.11413228111246736	0.8165074060224382	0.9999998612414573	0.08803987169878788	6.026207357337329e-8	0.9472919695737598	-0.07811894043355834	0.7792408357045671	0.9999998612414573	0.10832829656006117	6.026207357337329e-8	upregulated set
P49759	CLK1	124	49839	131	30754	1193	293548	0.6121987807486416	-0.7079279232822421	0.9999999881927828	1	5.127809308582004e-9	0	1.0481273698313893	0.06781404574800248	0.31833013405602595	0.7971407489171558	0.497122247854647	0.09846498966879208	0.9540825178154335	-0.06781404574800248	0.31833013405602595	0.6222840685095217	0.497122247854647	0.20601131752263346	downregulated set
P49760	CLK2	161	49839	155	30754	1260	293548	0.752602708386211	-0.4100396136554657	0.9998048944009154	1	8.474155211537736e-5	0	1.174189407115923	0.23166514666458055	0.03502527068424246	0.1908159626950372	1.4556184996904795	0.719385297239924	0.8516513553432816	-0.23166514666458055	0.03502527068424246	0.12006397652721441	1.4556184996904795	0.9205872768786363	downregulated set
P49761	CLK3	182	49839	158	30754	1415	293548	0.7575745469703745	-0.4005402350109558	0.999881030906115	1	5.1670694660086315e-5	0	1.065829432074156	0.0919765776937444	0.2356034390709366	0.6530528156511395	0.6278183745019569	0.185051693735208	0.9382364287444674	-0.0919765776937444	0.2356034390709366	0.5094738278129457	0.6278183745019569	0.29287812123236284	downregulated set
P49840	GSK3A	261	49839	155	30754	1441	293548	1.0668243174184844	0.0933226154713036	0.17727910097129063	0.9261304757638115	0.7513424593670387	0.03332782442767089	1.0267086239316308	0.038026808284645205	0.3902125291447909	0.8889804235403882	0.40869879016680044	0.051107802631581226	1.0668243174184844	0.0933226154713036	0.17727910097129063	0.4131966738023159	0.7513424593670387	0.38384318317157035	upregulated set
P49841	GSK3B	234	49839	129	30754	1389	293548	0.9922551096552428	-0.011217008430408288	0.5544695724094287	1	0.2561222816108764	0	0.8864625043246493	-0.1738684857249563	0.9133443526247598	0.9999998612414573	0.03936545220373559	6.026207357337329e-8	0.9922551096552428	-0.011217008430408288	0.5544695724094287	0.882750315553501	0.2561222816108764	0.05416211851919011	upregulated set
P50613	CDK7	152	49839	129	30754	1287	293548	0.6956259513233305	-0.5236163394322079	0.9999959290081892	1	1.7680128780749859e-6	0	0.9567269549337499	-0.06382084934970285	0.6965767982102488	0.9999998612414573	0.15703099524825542	6.026207357337329e-8	1.045230297780464	0.06382084934970285	0.6965767982102488	0.972639492431822	0.15703099524825542	0.012048100594479914	downregulated set
P50750	CDK9	140	49839	119	30754	1342	293548	0.6144502634244244	-0.7026318582763122	0.9999999979328343	1	8.977586406229418e-10	0	0.8463768388314765	-0.24062794635810925	0.9652714667766692	0.9999998612414573	0.01535053127450701	6.026207357337329e-8	1.1815068112929679	0.24062794635810925	0.9652714667766692	0.9999998612414573	0.01535053127450701	6.026207357337329e-8	downregulated set
P51617	IRAK1	123	49839	116	30754	1079	293548	0.6714203926791145	-0.5747117390103155	0.9999955161384357	1	1.9473207007393993e-6	0	1.0261621052520877	0.0372586548922779	0.4102371288158585	0.8974682671384923	0.3869650360443721	0.046980898348849706	0.9745049002314691	-0.0372586548922779	0.4102371288158585	0.7179319322964592	0.3869650360443721	0.14391672961476187	downregulated set
P51812	RPS6KA3	51	49839	76	30754	409	293548	0.7344417854607099	-0.445279952854024	0.986674597551858	1	0.005826052789947779	0	1.7736421533722857	0.8267149636232661	1.1145518785820383e-5	8.44273048025894e-4	4.952899711788913	3.07351707461457	0.5638115885431941	-0.8267149636232661	1.1145518785820383e-5	8.659210748983528e-5	4.952899711788913	4.0625216903131065	downregulated set
P51817	PRKX	101	49839	102	30754	623	293548	0.9548617472897605	-0.06663623183136197	0.6820077651937485	1	0.16621068053179497	0	1.5627326825670447	0.644071015370316	4.520251364235866e-5	0.0022827269389391123	4.344837414067988	2.641546035949326	0.63990470741121	-0.644071015370316	4.520251364235866e-5	3.261038484198732e-4	4.344837414067988	3.486644075963583	downregulated set
P51955	NEK2	141	49839	96	30754	982	293548	0.8457057806548698	-0.2417722549670929	0.973257819248823	1	0.011772098431300476	0	0.9331160872055623	-0.09987151968652794	0.7553252157518765	0.9999998612414573	0.12186601658828194	6.026207357337329e-8	1.071678019178447	0.09987151968652794	0.7553252157518765	0.9999998612414573	0.12186601658828194	6.026207357337329e-8	downregulated set
P51956	NEK3	132	49839	120	30754	1120	293548	0.694171284814183	-0.5266364072100101	0.9999859617438316	1	6.096779983666138e-6	0	1.0226857467195292	0.032362898456909414	0.42189522679198027	0.9035412397481974	0.374795388080149	0.04405202042862844	0.9778174803038976	-0.032362898456909414	0.42189522679198027	0.7263309870339206	0.374795388080149	0.13886542739199378	downregulated set
P51957	NEK4	114	49839	80	30754	967	293548	0.6943670539585739	-0.5262295978800022	0.9999509235052382	1	2.1314173882963444e-5	0	0.7896355981881742	-0.34074106434851537	0.9837214971926744	0.9999998612414573	0.0071278379022771095	6.026207357337329e-8	1.2664069379527831	0.34074106434851537	0.9837214971926744	0.9999998612414573	0.0071278379022771095	6.026207357337329e-8	downregulated set
P53350	PLK1	273	49839	85	30754	961	293548	1.6731959690397553	0.7426064274471078	6.365177349222693e-13	6.650512885567159e-12	12.19618949134799	11.17714486074464	0.8442379051905402	-0.24427848899528942	0.9418379299947006	0.9999998612414573	0.026023823496509325	6.026207357337329e-8	1.6731959690397553	0.7426064274471078	6.365177349222693e-13	6.650512885567159e-12	12.19618949134799	11.17714486074464	upregulated set
P53355	DAPK1	66	49839	73	30754	545	293548	0.7132767195245133	-0.4874662083506232	0.9970663422059258	1	0.0012759438995880315	0	1.2785069977579793	0.35446005702313266	0.03130436675478215	0.18226717390277355	1.5043950769830134	0.7392915402126723	0.7821623203890351	-0.35446005702313266	0.03130436675478215	0.11159086031410578	1.5043950769830134	0.9523713741950012	downregulated set
P53778	MAPK12	183	49839	129	30754	1445	293548	0.7459225288446375	-0.42290229423995784	0.9999519849226626	1	2.0853183773424485e-5	0	0.8521022360881485	-0.23090155804107468	0.9648495596661899	0.9999998612414573	0.015540397019053598	6.026207357337329e-8	1.173568097404396	0.23090155804107468	0.9648495596661899	0.9999998612414573	0.015540397019053598	6.026207357337329e-8	downregulated set
P53779	MAPK10	243	49839	145	30754	1494	293548	0.9579947322161328	-0.061910371939013616	0.7416324941718391	1	0.12981125010093253	0	0.9263880361970515	-0.11031147306996682	0.8206312946773724	0.9999998612414573	0.08585192528460107	6.026207357337329e-8	0.9579947322161328	-0.061910371939013616	0.7416324941718391	0.9999998612414573	0.12981125010093253	6.026207357337329e-8	upregulated set
P54646	PRKAA2	89	49839	80	30754	713	293548	0.7352092977882236	-0.4437730831731704	0.9980475769987704	1	8.487553704104614e-4	0	1.070998456299536	0.09895640063848725	0.29734684140359924	0.7766904564249187	0.5267366704765356	0.1097520312011491	0.933708161872757	-0.09895640063848725	0.29734684140359924	0.6006406196352705	0.5267366704765356	0.22138530102991186	downregulated set
P57058	HUNK	226	49839	108	30754	1156	293548	1.1514633383062118	0.20346847757815398	0.0302903837930454	0.18730584263862768	1.5186952239221507	0.7274486754483593	0.8917421517922022	-0.165301481274383	0.8831948285331597	0.9999998612414573	0.05394348257919644	6.026207357337329e-8	1.1514633383062118	0.20346847757815398	0.0302903837930454	0.10926174153919949	1.5186952239221507	0.9615318814817273	upregulated set
P57059	SIK1	110	49839	81	30754	750	293548	0.8638709705003452	-0.21111225023064764	0.9327096688643552	1	0.030253521132856398	0	1.0308699444529696	0.04386233238782045	0.41467180659864333	0.8974682671384923	0.38229549117291667	0.046980898348849706	0.9700544723230332	-0.04386233238782045	0.41467180659864333	0.717974613710794	0.38229549117291667	0.14389091135690601	downregulated set
P57078	RIPK4	142	49839	71	30754	782	293548	1.069543527388013	0.09699519729396895	0.2435379523449093	1	0.6134333498103022	0	0.8666087415600671	-0.2065473056099693	0.8890359771779253	0.9999998612414573	0.05108066380628118	6.026207357337329e-8	1.069543527388013	0.09699519729396895	0.2435379523449093	0.5196619687359685	0.6134333498103022	0.2842790656910536	upregulated set
P68400	CSNK2A1	578	49839	172	30754	1320	293548	2.579020385394111	1.3668231766908174	1.7554341238404164e-69	1.3297413488091154e-67	68.7556154636577	66.87623282648336	1.243744958654379	0.31469067790628275	0.004942854169713708	0.05760326205474052	2.3060222024509955	1.2395529219195085	2.579020385394111	1.3668231766908174	1.7554341238404164e-69	1.3297413488091154e-67	68.7556154636577	66.87623282648336	upregulated set
P78362	SRPK2	136	49839	119	30754	1054	293548	0.7599914486853396	-0.3959449092372709	0.9991805345301996	1	3.5603523086543386e-4	0	1.0776960707298768	0.10795037004391624	0.23310575492623314	0.6530528156511395	0.6324470044637445	0.185051693735208	0.9279053966697154	-0.10795037004391624	0.23310575492623314	0.508137005342796	0.6324470044637445	0.2940191762155345	downregulated set
P78368	CSNK1G2	387	49839	155	30754	1238	293548	1.841180790820832	0.8806312960059106	3.326508613805379e-23	4.581509590831954e-22	22.478011347635547	21.33899139995545	1.1950552718466723	0.2570773450470709	0.02235915217358619	0.1472787632303612	1.6505446682862388	0.8318598714655079	1.841180790820832	0.8806312960059106	3.326508613805379e-23	4.581509590831954e-22	22.478011347635547	21.33899139995545	upregulated set
P78527	PRKDC	264	49839	139	30754	1352	293548	1.150075976639748	0.20172917203984858	0.021966467499279073	0.1416136096230119	1.6582397778049942	0.8488950072384066	0.9813309833736489	-0.027188284094480014	0.5964849159160894	0.9999998612414573	0.22440053441985422	6.026207357337329e-8	1.150075976639748	0.20172917203984858	0.021966467499279073	0.08533127759335332	1.6582397778049942	1.0688917519931695	upregulated set
P80192	MAP3K9	142	49839	90	30754	1004	293548	0.8330379053970509	-0.26354595141640347	0.9827816840703238	1	0.007542945986535654	0	0.855616562162677	-0.2249636858782111	0.9312977218098497	0.9999998612414573	0.030911459438100246	6.026207357337329e-8	1.1687478296029894	0.2249636858782111	0.9312977218098497	0.9999998612414573	0.030911459438100246	6.026207357337329e-8	downregulated set
Q00526	CDK3	127	49839	92	30754	1253	293548	0.596985752286356	-0.7442315944711535	0.999999998788673	1	5.260726489953307e-10	0	0.7008500696978407	-0.51282224813832	0.9997648776256277	0.9999998612414573	1.0212435609294762e-4	6.026207357337329e-8	1.4268386966575213	0.51282224813832	0.9997648776256277	0.9999998612414573	1.0212435609294762e-4	6.026207357337329e-8	downregulated set
Q00532	CDKL1	78	49839	71	30754	718	293548	0.6398544330986913	-0.6441843656080228	0.999970369195867	1	1.2868685385001113e-5	0	0.9438659643133246	-0.08334609372181706	0.6959343068492753	0.9999998612414573	0.15743175395176248	6.026207357337329e-8	1.0594724651688374	0.08334609372181706	0.6959343068492753	0.972639492431822	0.15743175395176248	0.012048100594479914	downregulated set
Q00534	CDK6	132	49839	120	30754	1580	293548	0.4920721797649331	-1.0230581416173017	1	1	0	0	0.7249605146599742	-0.4640256747329445	0.9998305800672245	0.9999998612414573	7.358437543482451e-5	6.026207357337329e-8	1.379385469661098	0.4640256747329445	0.9998305800672245	0.9999998612414573	7.358437543482451e-5	6.026207357337329e-8	downregulated set
Q00535	CDK5	148	49839	104	30754	1607	293548	0.5424472599857563	-0.8824452180781582	0.999999999999996	1	1.7357894397959204e-15	0	0.6177277559740362	-0.6949569390277358	0.9999998612414573	0.9999998612414573	6.026207357337329e-8	6.026207357337329e-8	1.618836114014652	0.6949569390277358	0.9999998612414573	0.9999998612414573	6.026207357337329e-8	6.026207357337329e-8	downregulated set
Q00536	CDK16	129	49839	124	30754	1514	293548	0.5018520963066365	-0.9946658529524773	1	1	0	0	0.7817312843430607	-0.3552553203068195	0.9970813482438169	0.9999998612414573	0.0012694077343053357	6.026207357337329e-8	1.2792119492062604	0.3552553203068195	0.9970813482438169	0.9999998612414573	0.0012694077343053357	6.026207357337329e-8	downregulated set
Q00537	CDK17	154	49839	129	30754	1377	293548	0.6587152674564237	-0.6022731061290152	0.999999907932061	1	3.998459973042895e-8	0	0.8941888867517224	-0.16134847914302944	0.8969001202843989	0.9999998612414573	0.04725591774132061	6.026207357337329e-8	1.1183319484462089	0.16134847914302944	0.8969001202843989	0.9999998612414573	0.04725591774132061	6.026207357337329e-8	downregulated set
Q02156	PRKCE	28	49839	31	30754	300	293548	0.5497285578912683	-0.8632086668889247	0.9996098585584426	1	1.6946933588564273e-4	0	0.9863201447197809	-0.019872095106434486	0.5564531692102928	0.9999998612414573	0.2545713797737676	6.026207357337329e-8	1.01386958925401	0.019872095106434486	0.5564531692102928	0.882750315553501	0.2545713797737676	0.05416211851919011	downregulated set
Q02750	MAP2K1	249	49839	140	30754	1045	293548	1.4034320833789604	0.4889592488570736	2.1016490733133564e-6	1.8194276263255628e-5	5.677439799367219	4.74006521521519	1.2787584086317625	0.35474372661886167	0.004540472862468509	0.05732346988866493	2.342898915674432	1.241667528883733	1.4034320833789604	0.4889592488570736	2.1016490733133564e-6	1.8194276263255628e-5	5.677439799367219	4.74006521521519	upregulated set
Q02779	MAP3K10	214	49839	185	30754	1787	293548	0.7053422858209204	-0.503604561888103	0.9999997952592969	1	8.891776666166527e-8	0	0.9881540385716017	-0.01719214076848223	0.5723812438918731	0.9999998612414573	0.24231460588312262	6.026207357337329e-8	1.011987970464121	0.01719214076848223	0.5723812438918731	0.8914841302859599	0.24231460588312262	0.04988638349320496	downregulated set
Q04759	PRKCQ	24	49839	29	30754	258	293548	0.5479022257065123	-0.8680096306681354	0.9991565116387342	1	3.66476922093942e-4	0	1.0729196989661733	0.10154210383117648	0.3883525962689402	0.8889804235403882	0.4107737870937	0.051107802631581226	0.9320362008112666	-0.10154210383117648	0.3883525962689402	0.7080459950538012	0.4107737870937	0.14993852938757524	downregulated set
Q04771	ACVR1	564	49839	165	30754	1254	293548	2.6489241350949024	1.405406525666892	5.859031389387277e-71	5.91762170328115e-69	70.23217417528124	68.2278528014986	1.2559235440562577	0.32874864100643386	0.004202887685971661	0.05732346988866493	2.3764522155178756	1.241667528883733	2.6489241350949024	1.405406525666892	5.859031389387277e-71	5.91762170328115e-69	70.23217417528124	68.2278528014986	upregulated set
Q05513	PRKCZ	64	49839	80	30754	645	293548	0.5844287970816819	-0.7749008277942642	0.9999958017345499	1	1.8232873458516524e-6	0	1.18387879132333	0.24352138155121858	0.0889236387272133	0.32462484981139317	1.0509827744163984	0.4886182382901674	0.8446810664478652	-0.24352138155121858	0.0889236387272133	0.23584021063364302	1.0509827744163984	0.6273821459437189	downregulated set
Q05655	PRKCD	36	49839	27	30754	313	293548	0.6774370693924596	-0.5618411615459419	0.9916447474857488	1	0.003643884135289582	0	0.8233547182673855	-0.28041398740798984	0.8570417525355486	0.9999998612414573	0.06699802002067982	6.026207357337329e-8	1.214543352717205	0.28041398740798984	0.8570417525355486	0.9999998612414573	0.06699802002067982	6.026207357337329e-8	downregulated set
Q07002	CDK18	147	49839	126	30754	1397	293548	0.6197722319078135	-0.6901899765981435	0.9999999982445579	1	7.623788288552003e-10	0	0.8608844099584027	-0.21610855340311932	0.9529468239730378	0.9999998612414573	0.02093133304416122	6.026207357337329e-8	1.1615961311790037	0.21610855340311932	0.9529468239730378	0.9999998612414573	0.02093133304416122	6.026207357337329e-8	downregulated set
Q09013	DMPK	33	49839	40	30754	306	293548	0.6351898393764698	-0.6547402598599241	0.9965117334384396	1	0.0015175833282022172	0	1.2477149054038164	0.31928832558901993	0.11199802809427836	0.3856295740064357	0.9507896237165393	0.4138296673644029	0.8014651389263923	-0.31928832558901993	0.11199802809427836	0.28517144968543146	0.9507896237165393	0.544893956606765	downregulated set
Q12851	MAP4K2	96	49839	63	30754	843	293548	0.6707404725496274	-0.5761734378399191	0.9999598951129001	1	1.741768043424266e-5	0	0.7133508590997669	-0.4873162591988601	0.9970989231154623	0.9999998612414573	0.001261752789679122	6.026207357337329e-8	1.4018347174376127	0.4873162591988601	0.9970989231154623	0.9999998612414573	0.001261752789679122	6.026207357337329e-8	downregulated set
Q12852	MAP3K12	176	49839	122	30754	976	293548	1.062132101769489	0.08696321126021271	0.2426045593938318	1	0.6151010414703727	0	1.1931277727663925	0.2547485503807484	0.039353647491121684	0.20558888258292882	1.4050150088740594	0.6870003739346916	0.8381332015106769	-0.2547485503807484	0.039353647491121684	0.13103467241549308	1.4050150088740594	0.882613772692848	downregulated set
Q13043	STK4	127	49839	61	30754	845	293548	0.8852585094073508	-0.17582928852671117	0.9089657907035773	1	0.041452461319545816	0	0.6890664157946277	-0.5372850508261666	0.9986890331460772	0.9999998612414573	5.697191937547173e-4	6.026207357337329e-8	0.8852585094073508	-0.17582928852671117	0.9089657907035773	0.9999998612414573	0.041452461319545816	6.026207357337329e-8	upregulated set
Q13131	PRKAA1	91	49839	84	30754	756	293548	0.7089738905031825	-0.49619559680927583	0.9994797892856024	1	2.2598342728749897e-4	0	1.060580000946804	0.08485344936076797	0.32125417029694475	0.7978689639342154	0.49315122591684984	0.09806842808929299	0.9428803099316196	-0.08485344936076797	0.32125417029694475	0.6239744461536811	0.49315122591684984	0.20483319576900644	downregulated set
Q13153	PAK1	78	49839	75	30754	621	293548	0.7397985785557488	-0.43479556640780365	0.9959798714931465	1	0.0017494384716713791	0	1.1527808111034858	0.20511822609003794	0.13675934496584977	0.4408306545175796	0.8640429880041223	0.3557282131015159	0.8674675969343746	-0.20511822609003794	0.13675934496584977	0.33451352413720836	0.8640429880041223	0.4755863193328376	downregulated set
Q13163	MAP2K5	57	49839	54	30754	475	293548	0.7067924353091284	-0.5006414958586264	0.9958574745775804	1	0.0018028126140972906	0	1.0850838264615184	0.11780650013412837	0.30528372814586346	0.7882936411603887	0.5152963433095621	0.10331197669741386	0.9215877848451778	-0.11780650013412837	0.30528372814586346	0.6124414863927906	0.5152963433095621	0.21293539814815818	downregulated set
Q13164	MAPK7	216	49839	133	30754	1379	293548	0.9225531502488926	-0.11629606459062182	0.8723270164725159	1	0.05932067696445348	0	0.9205822618922986	-0.11938145042089121	0.8296242317439615	0.9999998612414573	0.08111857151896835	6.026207357337329e-8	0.9225531502488926	-0.11629606459062182	0.8723270164725159	0.9999998612414573	0.05932067696445348	6.026207357337329e-8	upregulated set
Q13177	PAK2	77	49839	76	30754	623	293548	0.7279695682796797	-0.45804995299312196	0.9972893996584603	1	0.0011787971176438095	0	1.1644010258962771	0.2195880156612754	0.11869023653659795	0.39959046300654644	0.9255850046568262	0.3983848855938461	0.8588106483591146	-0.2195880156612754	0.11869023653659795	0.2996928472549098	0.9255850046568262	0.5233236222021461	downregulated set
Q13188	STK3	172	49839	73	30754	891	293548	1.136968885743044	0.18519277402047493	0.06882513809872179	0.38618549710949446	1.1622529085150513	0.4132040398357147	0.7820013162638652	-0.3547570590097826	0.9834956612503221	0.9999998612414573	0.007227551656388062	6.026207357337329e-8	1.136968885743044	0.18519277402047493	0.06882513809872179	0.18619657896350628	1.1622529085150513	0.7300283026829277	upregulated set
Q13233	MAP3K1	141	49839	88	30754	943	293548	0.8807026648569004	-0.18327306364157508	0.9280376052057482	1	0.03243442528711637	0	0.8907264219314142	-0.1669457050360345	0.8629289569358133	0.9999998612414573	0.06402495733319628	6.026207357337329e-8	1.1226791699202563	0.1669457050360345	0.8629289569358133	0.9999998612414573	0.06402495733319628	6.026207357337329e-8	downregulated set
Q13237	PRKG2	65	49839	67	30754	581	293548	0.6589434304685712	-0.6017734780387552	0.9996825253044759	1	1.378993993533788e-4	0	1.100690610143132	0.13840900301794143	0.24636607549153502	0.6725128006660821	0.608419094564271	0.1722994448486234	0.9085205150155334	-0.13840900301794143	0.24636607549153502	0.5220204256918539	0.608419094564271	0.2823125035270278	downregulated set
Q13315	ATM	279	49839	115	30754	1013	293548	1.6221906023933106	0.6979433417329053	5.978739318194395e-12	6.038526711376339e-11	11.223390382043604	10.219069008260963	1.0836269712586903	0.1158682074906121	0.2208230773585792	0.6253214246696215	0.6559555421485894	0.2038966913314941	1.6221906023933106	0.6979433417329053	5.978739318194395e-12	6.038526711376339e-11	11.223390382043604	10.219069008260963	upregulated set
Q13464	ROCK1	22	49839	35	30754	238	293548	0.5444490825955921	-0.8771309618711162	0.9988479136486577	1	5.00633186801048e-4	0	1.4036720969472833	0.48920595604239014	0.04211384930431046	0.20581445708396884	1.3755750612342401	0.6865241222301891	0.7124170966814882	-0.48920595604239014	0.04211384930431046	0.13574996105538373	1.3755750612342401	0.8672602863316339	downregulated set
Q13523	PRPF4B	222	49839	148	30754	1523	293548	0.8585552567973718	-0.22001710551477852	0.9855671918292603	1	0.0063137620025655984	0	0.9275501568962947	-0.10850279789886277	0.8190252890932941	0.9999998612414573	0.0867026882956155	6.026207357337329e-8	1.0781088144560635	0.10850279789886277	0.8190252890932941	0.9999998612414573	0.0867026882956155	6.026207357337329e-8	downregulated set
Q13535	ATR	198	49839	129	30754	1156	293548	1.0088284380806425	0.012680849791105606	0.4663630825163802	1	0.33127583580906955	0	1.0651697422211939	0.09108335227979265	0.26155108528455645	0.7013272463824832	0.5824434735638391	0.15407928854495379	0.9388175051937772	-0.09108335227979265	0.26155108528455645	0.5503470752862542	0.5824434735638391	0.2593633371567838	downregulated set
Q13546	RIPK1	120	49839	104	30754	956	293548	0.739322382604584	-0.43572450403902163	0.9994694610791621	1	2.3047126815109974e-4	0	1.0383811865183223	0.054336149810823214	0.3728738302708175	0.8758199269151761	0.42843809603746014	0.057585177834404026	0.9630374788982705	-0.054336149810823214	0.3728738302708175	0.6872432594128748	0.42843809603746014	0.16288951109038613	downregulated set
Q13554	CAMK2B	339	49839	154	30754	1170	293548	1.706560314252743	0.7710914039097584	1.3583239604498444e-16	1.6462886400652112e-15	15.866996638408542	14.783494018578276	1.2563529146826342	0.3292417801092212	0.005418166336379164	0.058349812020775146	2.2661476663639912	1.2339605387355188	1.706560314252743	0.7710914039097584	1.3583239604498444e-16	1.6462886400652112e-15	15.866996638408542	14.783494018578276	upregulated set
